1950-09-28;;6;ab211009-18d0-4273-b24d-849169674ab7;MALE;HIGHER_VOCATIONAL;;https://upload.wikimedia.org/wikipedia/commons/2/29/Josef_To%C5%A1ovsk%C3%BD%2C_Czech_Prime_Minister.jpeg;GuvernÈr »NB a p¯edseda ˙¯ednickÈ vl·dy.;;Ekonomie;Josef;doc. ing. josef tosovsky ;Toöovsk˝;;N·chod;;;doc. Ing.;;LEVEL_1_PUBLIC
1910-05-14;;1713;dfb877fd-688d-46d1-b181-b48485587da4;MALE;MASTER;"";"";"";;"";Jan; jan hlina ;HlÌna;"";"";"";"";"";;LEVEL_1_PUBLIC
1864-09-27;1938-08-16;1714;9278b198-0088-43a3-ad51-a2109e50fc02;MALE;MASTER;"";"";"";;"";Andrej;msgre. andrej hlinka ;Hlinka;"";"";"";"";Msgre.;;LEVEL_1_PUBLIC
1927-02-14;;1715;2ecd240b-782e-4126-a435-45aa3b8e98a6;MALE;MASTER;"";"";"";;"";Juraj; juraj hlinka ;Hlinka;"";"";"";"";"";;LEVEL_1_PUBLIC
1922-12-05;;1716;350b25f2-598d-480f-8751-5b00eb6f1f24;MALE;MASTER;"";"";"";;"";Vojtech; vojtech hlinka ;Hlinka;"";"";"";"";"";;LEVEL_1_PUBLIC
1922-11-19;;1717;c402d1cf-6e75-46bf-985a-1fc6760250d5;MALE;MASTER;"";"";"";;"";Milan; milan hlobil ;Hlobil;"";"";"";"";"";;LEVEL_1_PUBLIC
1893-06-16;;1718;0ed4baf2-f425-4b59-bde3-44f85be7d66d;MALE;MASTER;"";"";"";;"";Alois; alois hlozek ;Hloûek;"";"";"";"";"";;LEVEL_1_PUBLIC
1929-06-23;;1719;2a1e89c7-d170-41a4-907f-8e180e884a2a;MALE;MASTER;"";"";"";;"";Jan; jan hlusi ;HluöÌ;"";"";"";"";"";;LEVEL_1_PUBLIC
1876-11-18;1932-03-03;1720;19caf7b0-c0b1-44fb-92b3-1ded5c110212;MALE;DOCTORATE;"";"";"";;"";Frantiöek;phdr. frantisek hnidek ;HnÌdek;"";"";"";"";PhDr.;;LEVEL_1_PUBLIC
1919-09-11;;1721;b71ccc7c-c4ba-4027-be08-78deb60534e1;MALE;MASTER;"";"";"";;"";Pavel; pavel hnyk ;Hnyk;"";"";"";"";"";;LEVEL_1_PUBLIC
1901-06-07;;1722;0bbcd30e-819b-4fb5-9aa8-c4c6965e1846;MALE;DOCTORATE;"";"";"";;"";Ladislav;judr. ladislav hobza ;Hobza;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1883-08-21;1943-05-10;1723;8ab268e1-fd14-47ec-92ea-a5e78da7ad0e;MALE;DOCTORATE;"";"";"";;"";Frantiöek;judr. frantisek hodac ;Hod·Ë;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1877-11-30;;1724;6c6e21af-d852-46c9-846e-842448a398c5;MALE;MASTER;"";"";"";;"";Franz;dr.h.c. franz hodina ;Hodina;"";"";"";"";dr.h.c.;;LEVEL_1_PUBLIC
1895-01-12;1963-04-01;1725;bf33bd5e-2ce9-4d44-8d43-64fe34820edf;FEMALE;MASTER;"";"";"";;"";Aneûka; anezka hodinova-spurna ;Hodinov·-Spurn·;"";"";"";"";"";;LEVEL_1_PUBLIC
1912-11-04;;1726;5370208a-28ca-4ddb-b785-64d65104c98a;MALE;DOCTORATE;"";"";"";;"";Fedor;judr. fedor hodza ;Hodûa;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1878-02-01;1944-06-27;1727;debd0125-cf50-4009-8653-320db286ff51;MALE;DOCTORATE;"";"";"";;"";Milan;phdr. milan hodza ;Hodûa;"";"";"";"";PhDr.;;LEVEL_1_PUBLIC
1940-02-21;;1728;c6d50025-071a-4a53-b6ae-c6e18fbe402e;MALE;MASTER;"";"";"";;"";Roman;ing. roman hofbauer csc.;Hofbauer;"";"";"";CSc.;Ing.;;LEVEL_1_PUBLIC
1924-06-15;;1729;082a1902-904e-420a-bd4b-7e4404acc88d;MALE;MASTER;"";"";"";;"";Karel;ing. karel hoffmann ;Hoffmann;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1878-07-08;;1730;5f598f1d-8bac-4952-bd6e-44696adaf641;MALE;MASTER;"";"";"";;"";Max; max hoffmann ;Hoffmann;"";"";"";"";"";;LEVEL_1_PUBLIC
1947-06-10;;1731;04b6e8f6-68df-422d-8a79-2f480c1db155;MALE;MASTER;"";"";"";;"";Pavel;ing. pavel hofirek csc.;HofÌrek;"";"";"";CSc.;Ing.;;LEVEL_1_PUBLIC
1945-08-21;;1732;5851575f-9979-47fe-8013-c2e909636af7;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek hofman ;Hofman;"";"";"";"";"";;LEVEL_1_PUBLIC
1913-11-15;1990-01-18;1733;9375d572-a680-46af-8f6b-d576b1837758;MALE;MASTER;"";"";"";;"";Leopold; leopold hofman ;Hofman;"";"";"";"";"";;LEVEL_1_PUBLIC
1920-05-23;;1734;90879989-013f-4693-b5fc-03c9853bb6d5;MALE;MASTER;"";"";"";;"";VladimÌr; vladimir hofman ;Hofman;"";"";"";"";"";;LEVEL_1_PUBLIC
1958-06-29;;1735;c987e15c-234d-42a4-8853-17edc9e89e87;FEMALE;MASTER;"";"";"";;"";Jarmila; jarmila hofrova ;Hofrov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1891-01-26;;1736;24feac0d-b480-42b3-a254-1acd4ae156ef;MALE;MASTER;"";"";"";;"";Eduard; eduard hohnel ;Hˆhnel;"";"";"";"";"";;LEVEL_1_PUBLIC
1926-03-10;2012-04-16;1737;d8452a53-2935-4f22-bc22-dd0e24cf4b46;FEMALE;MASTER;"";"";"";;"";Dagmar; dagmar hochova ;Hochov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1924-09-04;;1738;d36d5b4b-cb2f-49ea-ae63-cf6990843743;MALE;MASTER;"";"";"";;"";Emil; emil hojnos ;Hojnoö;"";"";"";"";"";;LEVEL_1_PUBLIC
1883-01-31;;1739;a5402463-33ab-4d49-9283-3b0fca30a2a4;MALE;MASTER;"";"";"";;"";Karoly; karoly hokky ;Hokky;"";"";"";"";"";;LEVEL_1_PUBLIC
1917-10-15;;1740;0a048521-6f25-4cb4-92c0-d19d9bfd5e8f;MALE;MASTER;"";"";"";;"";Emil; emil holan ;Hol·Ú;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-07-22;;1741;7672a2c8-40d7-470f-956b-2d477a7ee111;FEMALE;MASTER;"";"";"";;"";Marie; marie holatova ;Holatov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1934-10-18;;1742;f726ab65-54fb-42a1-957f-bac1e2c415f2;MALE;MASTER;"";"";"";;"";Juraj;rndr. juraj holcik csc.;HolËÌk;"";"";"";CSc.;RNDr.;;LEVEL_1_PUBLIC
1901-11-24;;1743;eadb8aec-c8ef-44be-ab0b-44d165bda796;MALE;MASTER;"";"";"";;"";Josef; josef holcman ;Holcman;"";"";"";"";"";;LEVEL_1_PUBLIC
1911-05-14;;1744;d65fc24d-1780-4851-9acf-2470c304f703;MALE;MASTER;"";"";"";;"";Ladislav; ladislav holdos ;Holdoö;"";"";"";"";"";;LEVEL_1_PUBLIC
1891-11-08;;1745;313d9879-2ed3-46e6-8ed5-5b2fc16f2046;MALE;MASTER;"";"";"";;"";VojtÏch; vojtech holecek ;HoleËek;"";"";"";"";"";;LEVEL_1_PUBLIC
1909-05-11;;1746;47447d74-fa53-4861-93d5-da5b4462dd61;FEMALE;MASTER;"";"";"";;"";Boûena; bozena holeckova ;HoleËkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1866-12-19;1941-10-01;1747;3f75dc27-e90b-49eb-97cf-0b7c1dca4c18;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek holejsovsky ;Holejöovsk˝;"";"";"";"";"";;LEVEL_1_PUBLIC
1906-09-25;1979-10-22;1748;008a8b0f-554f-4c1c-b26d-5228fc1cd8b3;MALE;MASTER;"";"";"";;"";Jozef; jozef holicka ;HoliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1933-06-15;;1749;69b4ebe8-a7ab-4911-ac10-d305686984c4;FEMALE;MASTER;"";"";"";;"";Jana; jana holinkova-mickovska ;Holinkov·-MiËkovsk·;"";"";"";"";"";;LEVEL_1_PUBLIC
1859-08-07;;1750;1b143e88-6bea-4fe3-8801-7e53edd70d36;MALE;DOCTORATE;"";"";"";;"";Arnold;mudr. arnold holitscher ;Holitscher;"";"";"";"";MUDr.;;LEVEL_1_PUBLIC
1934-06-25;;1751;94725783-90d6-4623-b0d0-c04a0f686020;FEMALE;MASTER;"";"";"";;"";Boûena; bozena hollerova ;Hollerov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1900-11-22;;1752;dbaec691-41af-4e72-b449-f2456072f7e9;MALE;MASTER;"";"";"";;"";Franz; franz hollube ;Hollube;"";"";"";"";"";;LEVEL_1_PUBLIC
1925-10-17;;1753;34867325-9213-4aa0-abf3-325c66be066c;MALE;MASTER;"";"";"";;"";Stanislav; stanislav holly ;Holl˝;"";"";"";"";"";;LEVEL_1_PUBLIC
1933-03-06;;1754;199d9bed-55c6-4c4c-a53d-afa528af616b;MALE;MASTER;"";"";"";;"";Karel;ing. karel holomek ;Holomek;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1911-11-10;;1755;b8cb9122-a685-4744-8999-e341e3301553;MALE;DOCTORATE;"";"";"";;"";Tom·ö;judr. tomas holomek ;Holomek;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1890-06-26;1958-10-13;1756;37bceac0-c55c-45d6-96e1-60f947a85b15;MALE;DOCTORATE;"";"";"";;"";J·nos;judr. janos holota ;Holota;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1915-08-26;;1757;7f4f6e6b-b7a7-45c7-8a69-e2872a5d55a0;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek holub ;Holub;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-07-19;;1758;49a191ba-d87e-435e-8b8a-c10ca04d592e;MALE;MASTER;"";"";"";;"";Karel; karel holub ;Holub;"";"";"";"";"";;LEVEL_1_PUBLIC
1909-08-08;;1759;f680deba-0a67-41e1-bb45-0bb01e1037eb;MALE;MASTER;"";"";"";;"";V·clav; vaclav holub ;Holub;"";"";"";"";"";;LEVEL_1_PUBLIC
1904-03-31;;1760;fecafb6d-0c5c-4733-b676-b3a616f1b387;MALE;MASTER;"";"";"";;"";Evûen; evzen holusa ;Holuöa;"";"";"";"";"";;LEVEL_1_PUBLIC
1913-02-01;;1761;8511add5-b1ab-4753-8bbd-d970fd819565;MALE;DOCTORATE;"";"";"";;"";Ivan;judr. ivan holy ;Hol˝;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1940-12-25;;1762;c65e08d6-1a40-4e36-9148-7eca511b707b;MALE;MASTER;"";"";"";;"";Frantiöek;ing. frantisek homola ;Homola;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1921-01-31;;1763;a43685ff-aa95-46f7-bcbc-85d4f8332b51;MALE;MASTER;"";"";"";;"";Oleg; oleg homola ;Homola;"";"";"";"";"";;LEVEL_1_PUBLIC
1952-10-15;;1764;fb033dea-97a2-4da9-a3a0-4564463e5d22;MALE;MASTER;"";"";"";;"";VladimÌr;ing. vladimir homola ;Homola;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1895-03-29;1971-11-01;1765;e842f8f2-1cf3-439d-a968-9c3862d2752a;MALE;MASTER;"";"";"";;"";Jozef; jozef honec ;Honec;"";"";"";"";"";;LEVEL_1_PUBLIC
1932-08-21;;1766;f5003896-a424-44bc-b895-b5a463217dd5;MALE;DOCTORATE;"";"";"";;"";Karol;doc.ing. karol honner csc.;Honner;"";"";"";CSc.;doc.Ing.;;LEVEL_1_PUBLIC
1904-01-08;1974-01-17;1767;dca602c1-aeec-4c0f-8b0a-6dce908c2709;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek hons ;Hons;"";"";"";"";"";;LEVEL_1_PUBLIC
1883-08-25;;1768;4d3d2953-835a-4adf-810e-e05161706a2b;MALE;MASTER;"";"";"";;"";Josef; josef honsl ;Honsl;"";"";"";"";"";;LEVEL_1_PUBLIC
1926-01-07;;1769;f78657ec-5cdc-43c3-a0b3-51dae77764c4;MALE;MASTER;"";"";"";;"";Jaroslav; jaroslav hora ;Hora;"";"";"";"";"";;LEVEL_1_PUBLIC
1909-11-26;;1770;bde58f01-1c1d-4066-9465-ef83bb339e02;MALE;MASTER;"";"";"";;"";Ota; ota hora ;Hora;"";"";"";"";"";;LEVEL_1_PUBLIC
1933-01-14;;1771;e65ed7ec-396a-4500-a37b-97e92abbff5d;MALE;MASTER;"";"";"";;"";Bohuslav; bohuslav horacek ;Hor·Ëek;"";"";"";"";"";;LEVEL_1_PUBLIC
1862-11-07;1943-05-09;1772;adca9ab3-ef9a-42d4-b38e-195d3af2d7f8;MALE;DOCTORATE;"";"";"";;"";Cyril;judr. cyril horacek ;Hor·Ëek;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1925-09-22;;1773;2774a46e-e469-451f-8595-6442fd3b84db;MALE;DOCTORATE;"";"";"";;"";V·clav;phdr.genp. vaclav horacek ;Hor·Ëek;"";"";"";"";PhDr.genp.;;LEVEL_1_PUBLIC
1911-01-23;;1774;927014db-74f9-482e-a369-7907e9e027f9;MALE;MASTER;"";"";"";;"";Alexander;dr.h.c. alexander horak ;Hor·k;"";"";"";"";dr.h.c.;;LEVEL_1_PUBLIC
1900-01-01;;1775;b7b0b40f-c63d-4c12-9c1f-b45c04eed53b;MALE;MASTER;"";"";"";;"";B¯etislav; bretislav horak ;Hor·k;"";"";"";"";"";;LEVEL_1_PUBLIC
1900-01-01;;1776;1129a0b7-8a12-4ebb-b77d-2cf195199fda;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek horak ;Hor·k;"";"";"";"";"";;LEVEL_1_PUBLIC
1900-01-01;;1777;686ce0b3-b2a2-447a-99f0-6e4c4e64a3dc;MALE;MASTER;"";"";"";;"";Jan; jan horak ;Hor·k;"";"";"";"";"";;LEVEL_1_PUBLIC
1919-12-28;;1778;ad162335-7e8f-404d-95ef-3aed2a01d9a2;MALE;MASTER;"";"";"";;"";JaromÌr;ing. jaromir horak ;Hor·k;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1925-06-09;;1779;aafcb09a-c7b7-4cfe-9a61-31849ec40ac4;MALE;MASTER;"";"";"";;"";Jaroslav;ing. jaroslav horak ;Hor·k;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1924-04-23;;1780;8aa281be-041e-4f0c-81c4-c3c1697f9b49;MALE;DOCTORATE;"";"";"";;"";Ji¯Ì;prof.phdr. jiri horak ;Hor·k;"";"";"";"";prof.PhDr.;;LEVEL_1_PUBLIC
1939-07-16;;1781;615b7571-095e-442a-8d1c-de138226eb96;FEMALE;MASTER;"";"";"";;"";Libuöe; libuse horakova ;Hor·kov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1901-12-25;1950-06-27;1782;71f19ffa-2572-4b2a-aec5-cb188cb79dfb;FEMALE;DOCTORATE;"";"";"";;"";Milada;judr. milada horakova ;Hor·kov·;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1910-08-15;;1783;c25ebc5f-11ad-41e7-83eb-eace40780f52;MALE;MASTER;"";"";"";;"";J·n; jan horar ;Hor·r;"";"";"";"";"";;LEVEL_1_PUBLIC
1924-08-12;;1784;04f777e5-9b86-47bd-a7de-f126f1ea1ddc;FEMALE;MASTER;"";"";"";;"";ätefanie; stefanie horcickova ;HorËiËkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1937-07-18;;1785;cf8f3f15-cdb8-4a88-b570-c22586062b21;MALE;MASTER;"";"";"";;"";ZdenÏk; zdenek horcik ;HorËÌk;"";"";"";"";"";;LEVEL_1_PUBLIC
1935-03-03;;1786;f629976a-f4df-44d7-baf8-4289ff538aa5;FEMALE;MASTER;"";"";"";;"";Irena; irena horecna ;HoreËn·;"";"";"";"";"";;LEVEL_1_PUBLIC
1930-02-09;;1787;f4621623-736d-4cc2-bd32-b758947b2479;MALE;MASTER;"";"";"";;"";ZdenÏk;rsdr. zdenek horeni ;Ho¯enÌ;"";"";"";"";RSDr.;;LEVEL_1_PUBLIC
1903-06-01;;1788;05a2c7ef-edc9-481e-b94d-1740915fa924;MALE;MASTER;"";"";"";;"";Alois; alois horinek ;Ho¯Ìnek;"";"";"";"";"";;LEVEL_1_PUBLIC
1900-01-01;;1789;b35c184f-e064-4077-9709-30b8fa948afd;MALE;MASTER;"";"";"";;"";Milan; milan horinek ;Ho¯Ìnek;"";"";"";"";"";;LEVEL_1_PUBLIC
1925-02-15;;1790;0809a5d1-e5cb-4b70-a3f5-c7431da6a6ce;FEMALE;MASTER;"";"";"";;"";Vlasta; vlasta horklova-damkova ;Horklov·-Damkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1899-02-21;;1791;516911c9-46fe-4e1f-b5e2-8373d082d677;MALE;MASTER;"";"";"";;"";Josef; josef horn ;Horn;"";"";"";"";"";;LEVEL_1_PUBLIC
1953-07-08;;1792;9280e858-91f6-4ce8-b0e9-4c13e90e825d;FEMALE;MASTER;"";"";"";;"";Dana; dana hornackova ;Horn·Ëkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1928-06-18;;1793;2084db4c-b50f-4434-a682-5a54d9e07ab1;MALE;MASTER;"";"";"";;"";J·n;prom.ped. jan hornik ;HornÌk;"";"";"";"";prom.ped.;;LEVEL_1_PUBLIC
1915-01-01;;1794;13ccb817-332d-4600-a46c-aa2c98b1945c;MALE;MASTER;"";"";"";;"";ätÏp·n; stepan hornik ;HornÌk;"";"";"";"";"";;LEVEL_1_PUBLIC
1961-04-09;;1795;ed4155e7-5f51-45fb-bbb0-75e696e82ed0;MALE;MASTER;"";"";"";;"";J·n;ing. jan hornyak ;Horny·k;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1883-07-07;1938-01-30;1796;bc7495a4-0b0f-4c37-ad75-004b8e82fc3c;MALE;MASTER;"";"";"";;"";Otto; otto horpynka ;Horpynka;"";"";"";"";"";;LEVEL_1_PUBLIC
1943-07-01;;1797;e1cc76f0-0299-4bdf-ba54-4796c6c371b4;MALE;MASTER;"";"";"";;"";Michal; michal horsky ;Horsk˝;"";"";"";"";"";;LEVEL_1_PUBLIC
1879-05-08;1934-06-10;1798;c0d7e891-50ff-4443-91b6-4ef7d46d6f0d;MALE;MASTER;"";"";"";;"";Adolf; adolf horvat ;Horv·t;"";"";"";"";"";;LEVEL_1_PUBLIC
1913-11-27;;1799;1a041dd0-4396-42dc-9e92-0f14e71594ba;MALE;MASTER;"";"";"";;"";Ondrej; ondrej horvat ;Horv·t;"";"";"";"";"";;LEVEL_1_PUBLIC
1904-07-26;1960-09-05;1800;9dde388b-cf97-47e7-9d86-bd2c0bbc1f09;MALE;DOCTORATE;"";"";"";;"";Ivan;judr. ivan horvath ;Horv·th;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1908-01-14;;1801;7554166c-42b5-4904-92ee-75e63250442b;MALE;MASTER;"";"";"";;"";Jozef; jozef horvath ;Horv·th;"";"";"";"";"";;LEVEL_1_PUBLIC
1937-11-21;;1802;1fed45b3-f8bd-414a-a8b2-265ea3f80cd6;FEMALE;MASTER;"";"";"";;"";Oæga; olga horvathova ;Horv·thov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1937-12-28;;1803;fc15dd2f-4fcc-47a8-bf6b-d19e1b907ac0;MALE;MASTER;"";"";"";;"";Stanislav;ing. stanislav hosek ;Hoöek;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1914-08-27;;1804;b41a4fcd-05d5-4811-bada-9ab6678b4fbc;MALE;MASTER;"";"";"";;"";V·clav; vaclav hosek ;Hoöek;"";"";"";"";"";;LEVEL_1_PUBLIC
1922-04-03;;1805;a1bd4812-b397-49c9-bb8e-37845371fcc0;MALE;MASTER;"";"";"";;"";Josef; josef hotovec ;Hotovec;"";"";"";"";"";;LEVEL_1_PUBLIC
1877-01-05;1953-02-26;1806;9b2a8719-3f42-4f62-8832-74b7d1e9cc7d;MALE;MASTER;"";"";"";;"";Fedor; fedor houdek ;Houdek;"";"";"";"";"";;LEVEL_1_PUBLIC
1946-06-12;;1807;f4eb829d-c46f-401f-9416-4caca6e5bfc5;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek houf ;Houf;"";"";"";"";"";;LEVEL_1_PUBLIC
1864-03-28;1934-05-01;1808;e9a67bc9-ff19-457c-956a-0c9bed14929d;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek houser ;Houser;"";"";"";"";"";;LEVEL_1_PUBLIC
1925-10-12;;1809;a433c503-499d-469c-aff0-90a407d4e5ba;MALE;MASTER;"";"";"";;"";VladimÌr; vladimir houser ;Houser;"";"";"";"";"";;LEVEL_1_PUBLIC
1927-05-23;;1810;979fcf46-25e9-47c8-8585-2b13c8417127;MALE;MASTER;"";"";"";;"";Jind¯ich; jindrich houska ;Houska;"";"";"";"";"";;LEVEL_1_PUBLIC
1936-03-16;;1811;5237e615-ae81-47bd-b387-b288c08acf91;MALE;DOCTORATE;"";"";"";;"";Frantiöek;judr. phdr. frantisek houska ;Houöka;"";"";"";"";JUDr. PhDr.;;LEVEL_1_PUBLIC
1920-01-21;;1812;49aca914-a176-4d1b-8d46-a67dcc82fd59;MALE;DOCTORATE;"";"";"";;"";V·clav;judr. vaclav hrabal ;Hrabal;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1934-11-25;;1813;e80b8c08-a34d-4b15-8e5b-ce3278646292;MALE;MASTER;"";"";"";;"";Josef;ing. josef hraban ;HrabaÚ;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1947-07-17;;1814;594261cc-07b1-4623-b40a-2c3ab512c42b;FEMALE;MASTER;"";"";"";;"";Anna; anna hrabikova ;HrabÌkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1945-04-28;;1815;b65f9bfa-bb40-4320-8155-05bfed1b38da;MALE;MASTER;"";"";"";;"";Tom·ö;ing. tomas hradilek ;HradÌlek;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1921-08-15;;1816;0d2c47d0-0aab-40dd-ba96-99537b235484;FEMALE;MASTER;"";"";"";;"";M·ria; maria hradska ;Hradsk·;"";"";"";"";"";;LEVEL_1_PUBLIC
1924-03-29;;1817;06730bcb-6d01-42fe-bfc7-d84da72a6a8e;MALE;MASTER;"";"";"";;"";ätefan; stefan hrajnoha ;Hrajnoha;"";"";"";"";"";;LEVEL_1_PUBLIC
1934-01-19;;1818;d865bcff-d1d9-4ab1-bb7c-6178ec141728;MALE;DOCTORATE;"";"";"";;"";Karol;mudr. karol hranai ;Hranai;"";"";"";"";MUDr.;;LEVEL_1_PUBLIC
1911-10-31;1976-07-03;1819;3a08c821-2d78-4d2b-a30c-197646334a0e;MALE;MASTER;"";"";"";;"";Martin; martin hrasko ;Hraöko;"";"";"";"";"";;LEVEL_1_PUBLIC
1900-01-01;;1820;a92069e1-7a02-43f4-bb2a-55ef13531812;MALE;MASTER;"";"";"";;"";Ji¯Ì; jiri hrbek ;Hrbek;"";"";"";"";"";;LEVEL_1_PUBLIC
1899-05-04;;1821;5ad6eb34-1f2a-435b-a966-e37c0ed99ed6;FEMALE;MASTER;"";"";"";;"";R˘ûena; ruzena hrbkova ;Hrbkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1926-01-28;;1822;91462fe1-c4b8-4c6f-b216-fe4f3765afe0;MALE;MASTER;"";"";"";;"";Jaroslav; jaroslav hrboticky ;Hrbotick˝;"";"";"";"";"";;LEVEL_1_PUBLIC
1893-07-15;;1823;5a7f7dc8-80e8-43ff-ad5d-3434d3296614;MALE;MASTER;"";"";"";;"";Old¯ich;ing. oldrich hrdina ;Hrdina;"";"";"";"";Ing.;;LEVEL_1_PUBLIC
1888-07-22;1960-01-06;1824;c2cc7bf3-f384-47b5-a727-e9c026ad44ee;MALE;MASTER;"";"";"";;"";Frantiöek; frantisek hrdlicka ;HrdliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-11-08;;1825;eb315cd6-771f-46c2-b7d3-b89d92acf8e8;MALE;MASTER;"";"";"";;"";Ji¯Ì; jiri hrdlicka ;HrdliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1924-04-01;;1826;9174bba7-dcf0-468a-b573-7382c04a607d;MALE;MASTER;"";"";"";;"";Ji¯Ì; jiri hrdlicka ;HrdliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-11-08;;1827;609c4047-d1d2-478b-90cb-c5c5a707b0af;MALE;MASTER;"";"";"";;"";Ji¯Ì; jiri hrdlicka ;HrdliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-11-08;;1828;2b5ce085-827e-450f-a4e8-da33e12486a8;MALE;MASTER;"";"";"";;"";Ji¯Ì; jiri hrdlicka ;HrdliËka;"";"";"";"";"";;LEVEL_1_PUBLIC
1947-09-10;;1829;ee261710-9c0e-4434-9b12-7aa61543bc5a;FEMALE;MASTER;"";"";"";;"";Marie; marie hrdlickova ;HrdliËkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1928-10-28;;1830;79951792-eebe-4333-820e-f21cbb8e6ac7;MALE;MASTER;"";"";"";;"";Jozef;genplk.ing jozef hrebik ;HrebÌk;"";"";"";"";genplk.Ing;;LEVEL_1_PUBLIC
1902-02-24;1984-11-20;1831;886f184a-1b7a-4f9f-967f-be28ad25e5cc;MALE;DOCTORATE;"";"";"";;"";AntonÌn;judr. antonin hrebik ;H¯ebÌk;"";"";"";"";JUDr.;;LEVEL_1_PUBLIC
1866-11-15;1946-11-29;1832;a8b14e80-f971-4767-96ae-9430d3d1801c;MALE;MASTER;"";"";"";;"";Otmar; otmar hrejsa ;Hrejsa;"";"";"";"";"";;LEVEL_1_PUBLIC
1930-10-13;;1833;8079538b-5242-4d01-9c0d-74bd059bdcd3;MALE;MASTER;"";"";"";;"";Michal; michal hrib ;Hrib;"";"";"";"";"";;LEVEL_1_PUBLIC
1912-02-06;;1834;143122f0-fecb-4631-9f32-cda80d4578ad;FEMALE;MASTER;"";"";"";;"";Margita; margita hrinikova ;Hrinikov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1949-10-09;;1835;078440dd-87d6-45b0-ba3e-a52f3c96e3f6;MALE;MASTER;"";"";"";;"";Pavol;ing. pavol hrivik csc.;HrivÌk;"";"";"";CSc.;Ing.;;LEVEL_1_PUBLIC
1880-07-17;;1836;63130617-b3b0-4a6b-bdce-b8fc09b246b8;MALE;MASTER;"";"";"";;"";Jan; jan hrizbyl ;Hrizbyl;"";"";"";"";"";;LEVEL_1_PUBLIC
1903-04-17;1961-09-12;1837;90f9edce-a79f-4a9d-aa6c-d69c66aac349;FEMALE;MASTER;"";"";"";;"";Elena; elena hrobonova ;HroboÚov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1921-07-19;;1838;9cfb1735-ad33-4d3d-9332-aee41ba834a6;FEMALE;MASTER;"";"";"";;"";R˘ûena; ruzena hromadkova ;Hrom·dkov·;"";"";"";"";"";;LEVEL_1_PUBLIC
1917-01-10;;1839;611fe97c-1609-4613-b71b-e4ec2e26672b;MALE;MASTER;"";"";"";;"";Pavel; pavel hron ;Hron;"";"";"";"";"";;LEVEL_1_PUBLIC
1911-04-12;;1840;1f916e7d-ec4d-40ab-ac00-094c859cb869;MALE;MASTER;"";"";"";;"";Josef; josef hronovsky ;Hronovsk˝;"";"";"";"";"";;LEVEL_1_PUBLIC
